id,source,surface,normalized,root,morph_segments,tokenizer_target,affixes,process,pos_guess,features,confidence,frequency_in_sources,context,notes
kap-morph-0423,literary,pastul,pastul,stul,pa+stul,pa | stul,pa-,prefixation,V/ADJ/N,prefix=pa-,medium,20,Maging maklak ta nang [pastul] Potang tinubu no sagu,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0424,literary,pilubluban,pilubluban,lublub,pi+lublub+an,pi | lublub | an,pi-; -an,prefixation+suffixation,V/ADJ/N,prefix=pi-; suffix=-an,medium,20,lasun yang mamale King [pilubluban] mung maybug kmakamate Kaybat,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0425,literary,pinatubu,pinatubu,patubu,p+in+atubu,p | in | atubu,-in-,infixation,V,infix=-in-; position=after_initial_consonant,medium,20,Neng Joel Pabustan Mallari [Pinatubu] at Dng Kapampangan Ken,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0426,literary,pitu,pitu,pitu,pitu,pitu,,function_word,PART/PRON/DET/PREP,closed_class; preserve_as_token,high,20,baranggay mung aswmpulu t [pitu] mamale ing tula Uli,Kept unsplit to avoid false affix boundaries in tokenizer training.
kap-morph-0427,literary,sukulan,sukulan,sukul,sukul+an,sukul | an,-an,suffixation,N/V,suffix=-an,medium,20,da ring magtika king [sukulan] Atyu Ku king tagulele,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0428,literary,tatalakad,tatalakad,talakad,ta~talakad,ta~talakad,ta~,reduplication,V/ADJ,reduplicated_cv=ta; aspect_or_intensification,medium,20,ding ating sundalus a [tatalakad] king labanan Yang bansang,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0429,literary,tinuknang,tinuknang,tuknang,t+in+uknang,t | in | uknang,-in-,infixation,V,infix=-in-; position=after_initial_consonant,medium,20,da Ding adwa katau [tinuknang] la pamu at megumasid,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0430,literary,adwan,adwan,adw,adw+an,adw | an,-an,suffixation,N/V,suffix=-an,medium,19,kening pamagmatas Potang ing [adwan] ku Dyos ko binye,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0431,literary,bustan,bustan,bust,bust+an,bust | an,-an,suffixation,N/V,suffix=-an,medium,19,a minawa king bie [Bustan] talang mukyat ampon mangumpe,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0432,literary,canian,canian,cani,cani+an,cani | an,-an,suffixation,N/V,suffix=-an,medium,19,ning bie ulila At [canian] ne aganaa ing tune,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0433,literary,gagapang,gagapang,gapang,ga~gapang,ga~gapang,ga~,reduplication,V/ADJ,reduplicated_cv=ga; aspect_or_intensification,medium,19,a marangle Alang kamuting [gagapang] alang anyampagang pale Makanyan,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0434,literary,kaban,kaban,kab,kab+an,kab | an,-an,suffixation,N/V,suffix=-an,medium,19,Ika kukupit ka kin [kaban] ning abyas King bangan,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0435,religious,kapamisanan,kapamisanan,pamis,ka+pampamis+an,ka | pampamis | an,ka- + -an; -an,circumfixation+suffixation,N/V,circumfix=ka-...-an; suffix=-an,medium,19,malangi Labuad at ing [kapamisanan] ning danum inaus nong,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0436,religious,kayubuan,kayubuan,yubu,ka+yubu+an,ka | yubu | an,ka- + -an,circumfixation,N/V,circumfix=ka-...-an,medium,19,keraklan na ning kekang [kayubuan] a lub lungub ku,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0437,literary,malutu,malutu,lutu,ma+lutu,ma | lutu,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,19,t satanas Balbal ya [malutu] kukulug ya utak Ing,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0438,literary,manalo,manalo,nalo,ma+nalo,ma | nalo,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,19,com profile TeresaManaloCurry Teresa [Manalo] Curry on Friday Ka,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0439,literary,mangalati,mangalati,alati,mang+alati,mang | alati,mang-,prefixation,V/ADJ/N,prefix=mang-,medium,19,nang mikalbitan o gigigit [mangalati] King lagyu na ning,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0440,literary,mapaling,mapaling,paling,ma+paling,ma | paling,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,19,gamat ning bulkan ing [mapaling] balas Dagpang anting uran,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0441,literary,matatag,matatag,tatag,ma+tatag,ma | tatag,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,19,gulisak Nun gating bansang [matatag] keting yatung maleparan Ila,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0442,literary,mayumu,mayumu,yumu,ma+yumu,ma | yumu,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,19,kang magtal keng bungang [mayumu] E ka magbugasuk king,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0443,religious,pamikapali,pamikapali,kapali,pami+kapali,pami | kapali,pami-,prefixation,V/ADJ/N,prefix=pami-,medium,19,mabangis At ing karelang [pamikapali] uling mabagsik Kaku lang,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0444,literary,parati,parati,rati,pa+rati,pa | rati,pa-,prefixation,V/ADJ/N,prefix=pa-,medium,19,lang bakas ding lalto [parati] Uling bubwat da ka,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0445,literary,retang,retang,retang,retang,retang,,function_word,PART/PRON/DET/PREP,closed_class; preserve_as_token,high,19,mipahamak king gamat da [retang] sukab at palalu Ngeni,Kept unsplit to avoid false affix boundaries in tokenizer training.
kap-morph-0446,literary,samban,samban,samb,samb+an,samb | an,-an,suffixation,N/V,suffix=-an,medium,19,balikdan Ing basura wari [samban] ku pat ginwan Busten,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0447,literary,sasabyan,sasabyan,saby,sa~saby+an,sa~saby | an,sa~; -an,reduplication+suffixation,V/ADJ,reduplicated_cv=sa; aspect_or_intensification; suffix=-an,medium,19,makabukud Nang lelangan A [sasabyan] Nang kawangis ning aske,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0448,literary,sasamban,sasamban,samb,sa~samb+an,sa~samb | an,sa~; -an,reduplication+suffixation,V/ADJ,reduplicated_cv=sa; aspect_or_intensification; suffix=-an,medium,19,ing Dyos a kakung [sasamban] Tintunan ko at bekasan,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0449,literary,sinag,sinag,sag,s+in+ag,s | in | ag,-in-,infixation,V,infix=-in-; position=after_initial_consonant,medium,19,Kalupa ning kupas A [sinag] ning aldo malapit nang,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0450,literary,tumakas,tumakas,takas,t+um+akas,t | um | akas,-um-,infixation,V,infix=-um-; position=after_initial_consonant,medium,19,ing katulad Sakmalanmu iti [Tumakas] munamankaringkekang palad Ing batas,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0451,literary,aguman,aguman,agum,agum+an,agum | an,-an,suffixation,N/V,suffix=-an,medium,18,da ring kapagnasa Ing [aguman] Katipunan e ra balu,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0452,literary,apalsintan,apalsintan,apalsint,apalsint+an,apalsint | an,-an,suffixation,N/V,suffix=-an,medium,18,naming king ika ing [apalsintan] kung tapat Dapot ing,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0453,literary,dinuku,dinuku,duku,d+in+uku,d | in | uku,-in-,infixation,V,infix=-in-; position=after_initial_consonant,medium,18,king dane ning pamalsinta [Dinuku] ka dinuku ku At,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0454,religious,ipagamuamu,ipagamuamu,gamuamu,ipa+gamuamu,ipa | gamuamu,ipa-,prefixation,V/ADJ/N,prefix=ipa-,medium,18,kakung guinu magbalik kayu [ipagamuamu] ku kekayu king lungub,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0455,literary,kalaraman,kalaraman,laram,ka+laram+an,ka | laram | an,ka- + -an,circumfixation,N/V,circumfix=ka-...-an,medium,18,ya dila a bubughang [kalaraman] Inya ding katubale na,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0456,literary,kapalaran,kapalaran,palar,ka+palar+an,ka | palar | an,ka- + -an,circumfixation,N/V,circumfix=ka-...-an,medium,18,Lon me Oyan King [kapalaran] nang ingsil Ning amanu,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0457,literary,kapanayan,kapanayan,panay,ka+panay+an,ka | panay | an,ka- + -an,circumfixation,N/V,circumfix=ka-...-an,medium,18,Daragul mu naman ing [kapanayan] na ning maluka ming,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0458,literary,karalumduman,karalumduman,ralumdum,ka+ralumdum+an,ka | ralumdum | an,ka- + -an,circumfixation,N/V,circumfix=ka-...-an,medium,18,nung ati ku king [karalumduman] Dit man e ke,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0459,literary,karampatan,karampatan,rampat,ka+rampat+an,ka | rampat | an,ka- + -an,circumfixation,N/V,circumfix=ka-...-an,medium,18,leguan nay a ing [karampatan] Maguing palamuting mikana king,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0460,literary,lalawe,lalawe,lawe,la~lawe,la~lawe,la~,reduplication,V/ADJ,reduplicated_cv=la; aspect_or_intensification,medium,18,na naing banuang tatanud [lalawe] Kekatang ampangan malambis a,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0461,literary,lulugud,lulugud,lugud,lu~lugud,lu~lugud,lu~,reduplication,V/ADJ,reduplicated_cv=lu; aspect_or_intensification,medium,18,kakung kaladwa a keka [lulugud] Inya nung sakali muna,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0462,religious,makimut,makimut,kimut,ma+kimut,ma | kimut,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,18,keang pusu E ku [makimut] Karing sablang dai e,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0463,literary,makudta,makudta,kudta,ma+kudta,ma | kudta,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,18,na wari Yang diwang [makudta] king katas na uri,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0464,literary,malale,malale,lale,ma+lale,ma | lale,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,18,ning panaun Bibyung bistaman [malale] Ing melakwan mung siwala,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0465,literary,manenaya,manenaya,enaya,man+enaya,man | enaya,man-,prefixation,V/ADJ/N,prefix=man-,medium,18,abe na Kung sabik [manenaya] Bisang mamatawad king sisyan,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0466,literary,matalik,matalik,talik,ma+talik,ma | talik,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,18,pekasima ko pa t [matalik] kebatan Ding pasbul na,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0467,literary,miglalang,miglalang,lalang,mig+lalang,mig | lalang,mig-,prefixation,V/ADJ/N,prefix=mig-,medium,18,Deng binye no ning [Miglalang] Ban lalagu ing paligid,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0468,literary,minuli,minuli,muli,m+in+uli,m | in | uli,-in-,infixation,V,infix=-in-; position=after_initial_consonant,medium,18,Nung ing katawan ku [Minuli] king gabun a keang,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0469,literary,pamakipamuk,pamakipamuk,ipamuk,pamak+ipamuk,pamak | ipamuk,pamak-,prefixation,V/ADJ/N,prefix=pamak-,medium,18,ke ing MASA king [pamakipamuk] Nung ing katimawan ya,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0470,literary,pampanga,pampanga,panga,pam+panga,pam | panga,pam-,prefixation,V/ADJ/N,prefix=pam-,medium,18,na ning Tarlac at [Pampanga] Ila ding mismung kinawang,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0471,literary,panamdaman,panamdaman,namdam,pa+namdam+an,pa | namdam | an,pa- + -an,circumfixation,N/V,circumfix=pa-...-an,medium,18,kaplas at dusang kakung [panamdaman] Ngening pauli ne Ing,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
